24.07.2026                                                           Dynamische Listenausgabe                                                                  1


	TCODE	PGMNA	DYPNO	MENUE	CINFO	ARBGB	TTEXT
	ICACS	ICA_RCN_CLS_INCONSTCY_CHK	 1000		   80		Datenbereinigung für Abstimmungsabschluss
	ICADH		 0000		   02		Datenbankhinweise für ICMA-Apps
	ICADOA	ICA_DELE_UNASSIGNED_ASSIMT	 1000		   80		Obsolete Zuordnungen löschen
	ICADR	ICA_DATA_REMEDIATION	 1000		   80		ICMA Schwachstellenbehebung in Daten
	ICADS		 0000		   02		Datenquellen pflegen
	ICADT		 0000		   02		BuchBelegvorlagen Hauptbuch für Var.
	ICAEA		 0000		   02		E-Mail-Vorlagen zuordnen
	ICAEM		 0000		   02		Eliminierungsmethoden definieren
	ICAFC		 0000		   02		Benutzerdefinierte Filter definieren
	ICAFF		 0000		   02		Feldfunktionen definieren
	ICAFS		 0000		   02		SAP-Standardfilter definieren
	ICAFU	ICA_UPLOAD_MATCHING_ITEMS	 1000		   80		Flexibler Upload von Matching-Pos.
	ICAIMG	ICA_IMG	 1000		   80		Intercompany-Matching und -Abstimm.
	ICAMLI	ICA_ML_INFERENCE	 1000		   80		Intercompany-Matching: ML-Inferenz
	ICAMLM	ICA_ML_MONITOR	 1000		   80		Intercompany-Matching: ML-Monitor
	ICAMLT	ICA_ML_TRAINING	 1000		   80		Intercompany-Matching: ML-Training
	ICAN1		 0000		   02		Nummernkreis für Matching-Bel. def.
	ICAN2		 0000		   02		Nummernkreis für Zuordnungen defin.
	ICAPS		 0000		   02		Automat. Buchungsszenarien definier.
	ICARC		 0000		   02		Differenzengründe pflegen
	ICARM	ICA_MATCHING_RUN	 1000		   80		Matching ausführen
	ICASDS	ICA_DATA_SOURCE_CHANGE	 1000		   80		Datenqu. der Matching-Method. wechs.
	ICASF		 0000		   02		SQL-Funktionen für Matching defin.
	ICATRC	ICA_TRANSPORT_CASE	 1000		   80		Abstimmungsfälle transportieren
	ICATRM	ICA_TRANSPORT_METHOD	 1000		   80		Matching-Methoden transportieren
	ICA_ELIM_REM	ICA_GR_ELIM_000_UPDATE	 1000		   80		ICMA Behebungswerkzeug Eliminierung
	ICA_ELIM_SIM	ICA_GR_CONS_ELIM_SIM	 1000		   80		Eliminierungssimulation
	ICBNKT	SAPMSNUM	 0100		   02
	ICF_CSP_REPORTS	SAPLHTTP_HEADER_FRAMEWORK_UI	 0300		   00		ICF: CSP-Reports
	ICF_HEADER_FRAMEWORK	SAPLHTTP_HEADER_FRAMEWORK_UI	 0100		   00		ICF: HTTP-Header
	ICF_LOG_DISPLAY	ICFLOG_DISPLAY	 1000		   80		Transaction to show data from ICFLog
	ICF_TRUST_SITES	SAPLHTTP_HEADER_FRAMEWORK_UI	 0200		   00		ICF: Trusted Sites für HTTP-Header
	ICKF		 0000		   02		Kundeneigene Kennzahlen
	ICLAPPTOPC	ICL_APPSERV_TO_FRONTEND	 1000		   80		Datei von App.server zum Frontend
	ICLARCH		 0000		   02		Schadendaten archivieren
	ICLBP101	BUSSTART	 1000		   80		Einzelhändler anlegen
	ICLBP102	BUSSTART	 1000		   80		Einzelhändler ändern
	ICLBP103	BUSSTART	 1000		   80		Einzelhändler anzeigen
	ICLBP11	BUSSTART	 1000		   80		Werkstatt anlegen
	ICLBP12	BUSSTART	 1000		   80		Werkstatt ändern
	ICLBP13	BUSSTART	 1000		   80		Werkstatt anzeigen
	ICLBP21	BUSSTART	 1000		   80		Autovermietung anlegen
	ICLBP22	BUSSTART	 1000		   80		Autovermietung ändern
	ICLBP23	BUSSTART	 1000		   80		Autovermietung anzeigen
	ICLBP31	BUSSTART	 1000		   80		Gutachter anlegen
	ICLBP32	BUSSTART	 1000		   80		Gutachter ändern
	ICLBP33	BUSSTART	 1000		   80		Gutachter anzeigen
	ICLBP51	BUSSTART	 1000		   80		Anlegen Abschleppunternehmen
	ICLBP52	BUSSTART	 1000		   80		Ändern Abschleppunternehmen
	ICLBP53	BUSSTART	 1000		   80		Pannenhilfe anzeigen
	ICLBPS1	BUSSTART	 1000		   80		FS-CM: Versicherungsnehmer suchen
	ICLBPSRCHGEN	ICL_BDTSRCH_GENERATE	 1000		   80		Geschäftspartnersuche generieren
	ICLCCSRCHGEN	ICLE_BDTSRCH_GENERATE	 1000		   80		Fallbündelsuche generieren
	ICLCDC01	ICL_START	 1000		   80		Fall anlegen (Expertenmodus)
	ICLCDC02	ICL_START	 1000		   80		Fall ändern (Expertenmodus)
	ICLCDC03	ICL_START	 1000		   80		Fall anzeigen (Expertenmodus)
	ICLCDCN1	RICL_CDC_ENTRY	 1000		   80		Einstieg Schadendatenerfassung CIC
	ICLCDINFO	SAPLICL_CF_INT	 0100		   00		ISCD Informationen zu einer Zahlung
	ICLCDR_NR	SAPMSNUM	 0100		   02		Nummernkreis für Fallentwurf
	ICLCHECKNO	ICL_CHECKNO_GET	 1000		   80		Liefert freie Schecknummer für User
	ICLCLAIMINACTIVE	RICL_INACTIVE_CLAIMS_NOT	 1000		   80		Inactive Claims
	ICLCLOSE	ICL_CLAIM_CLOSE	 1000		   80		Schaden schließen (dunkel)
	ICLCLSRCHGEN	ICL_BDTSRCH_GENERATE	 1000		   80		Schadensuche generieren
	ICLCUST003		 0000		   02		ICL: CDC: Customizing Int.Schadenart
	ICLCUST1		 0000		   02		ICL: CDC: Customizing Schadenart
	ICLCUST2		 0000		   02		ICL: CDC: Customizing Teilschadenart
	ICLCUST3		 0000		   02		ICL: CDC: Rollen
	ICLCUST4		 0000		   02		ICL: CDC: Schadenursache
	ICLCUST5		 0000		   02		ICL CDC: Zuordn. Schadenart -ursache
	ICLCUST50		 0000		   02		Reservearten
	ICLCUST51		 0000		   02		Reservetypen
	ICLCUST52		 0000		   02		Reserveänderungsgruende
	ICLCUST53		 0000		   02		Zuordn Teilschadenart - Reserveart
	ICLCUST54		 0000		   02		Leistungsarten
	ICLCUST55		 0000		   02		Zuordn. Teilschadenart- Leistungart
	ICLCUST57		 0000		   02		Reservearten
	ICLCUST58		 0000		   02		Reservearten
	ICLCUST59		 0000		   02		Reservearten
	ICLCUST60		 0000		   02		Reservearten
	ICLCVERM003	ICL_CVERM_TICL003_MAINTAIN	 0150		   00		Interne Schadenart konfigurieren
	ICLCVERM160	ICL_CVERM_TICL160_MAINTAIN	 0150		   00		Leistungsartbaum definieren
	ICLCVERM320	ICL_CVERM_TICL320_MAINTAIN	 0150		   00		Policenprodukte definieren
	ICLC_NR	SAPMSNUM	 0100		   02		Nummernkreispflege: ICL_CLAIM
	ICLC_NRFNOL	SAPMSNUM	 0100		   02		Nummernkreispflege: ICL_CLFNOL
	ICLDIAGIMPORT	ICL_DIAG_UPLOAD	 1000		   80		Diagnosen importieren
	ICLE1	BUSVIEWS	 1000		   80		BDT-Event: Applikationen
	ICLE10	BUSVIEWS	 1000		   80		BDT-Event: Matchcode
	ICLE100	BUSVIEWS	 1000		   80		BDT-Event: Feldmodifik. (Aktivität)
	ICLE101	BUSVIEWS	 1000		   80		BDT-Event: Feldmodifik. (Rollentyp)
	ICLE102	BUSVIEWS	 1000		   80		BDT-Event: Authorisierungsart
	ICLE103	BUSVIEWS	 1000		   80		BDT-Event: Feldgruppen (Authorisier)
	ICLE104	BUSVIEWS	 1000		   80		BDT-Event: Bildschirmkonfiguration
	ICLE11	BUSVIEWS	 1000		   80		BDT-Event: Zuordn. DynpFeld->DBFeld
	ICLE12	BUSVIEWS	 1000		   80		BDT-Event: Feldmodifikation
	ICLE13	BUSVIEWS	 1000		   80		BDT-Event: Rollentypen
	ICLE14	BUSVIEWS	 1000		   80		BDT-Event: Rollentypgruppierung
	ICLE15	BUSVIEWS	 1000		   80		BDT-Event: Anwendungstransaktionen
	ICLE16	BUSVIEWS	 1000		   80		BDT-Event: Tabellen
	ICLE18	BUSVIEWS	 1000		   80		BDT-Event: Aktivitäten
	ICLE2	BUSVIEWS	 1000		   80		BDT-Event: Feldgruppen
	ICLE23	BUSVIEWS	 1000		   80		BDT ICLE: Datensets
	ICLE3	BUSVIEWS	 1000		   80		BDT-Event: Sichten
	ICLE4	BUSVIEWS	 1000		   80		BDT-Event: Abschnitte
	ICLE5	BUSVIEWS	 1000		   80		BDT-Event: Bilder
	ICLE6	BUSVIEWS	 1000		   80		BDT-Event: Bildfolgen
	ICLE7	BUSVIEWS	 1000		   80		BDT-Event: Zeitpunkte
	ICLE8	BUSVIEWS	 1000		   80		BDT-Event: GUI-Standardfunktionen
	ICLE9	BUSVIEWS	 1000		   80		BDT-Event: GUI-Zusatzfunktionen
	ICLEACCEVT	ICLE_START	 1000		   80		Unfallereignis suchen
	ICLEACCEVT01	ICLE_START	 1000		   80		Unfallereignis: Anlegen
	ICLEACCEVT02	ICLE_START	 1000		   80		Unfallereignis: Ändern
	ICLEACCEVT03	ICLE_START	 1000		   80		Unfallereignis: Anzeigen
	ICLEBLKINV01	ICLE_START	 1000		   80		Sammelrechnung: Anlegen
	ICLEBLKINV02	ICLE_START	 1000		   80		Sammelrechnung: Ändern
	ICLEBLKINV03	ICLE_START	 1000		   80		Sammelrechnung: Anzeigen
	ICLEBLKSBR01	ICLE_START	 1000		   80		Sammelregress: Anlegen
	ICLEBLKSBR02	ICLE_START	 1000		   80		Sammelregress: Ändern
	ICLEBLKSBR03	ICLE_START	 1000		   80		Sammelregress: Anzeigen
	ICLECMCMT	ICLE_CMC_MT	 0100		   00		Pflege für Schadensteuerung
	ICLECU1		 0000		   02		ICL Event Custom.: Schadenbündelart
	ICLECU2		 0000		   02		ICL Event Custom.: SchadenbüUnterart
	ICLEEXPERT	RICL_CLAIMBUNDLE_SEARCH	 1000		   80		Fallbündelsuche
	ICLEEXPERT_0	RICL_CLAIMBUNDLE_SEARCH_0	 0000		   80		Claim Bundle Suche
	ICLEEXPERT_1	RICL_CLAIMBUNDLE_SEARCH_1	 1000		   80		Claim Bundle Suche
	ICLEEXPERT_OLD	ICLE_START	 1000		   80		Einstieg Schadensachbearbeiter
	ICLEMC01	ICLE_START	 1000		   80		Bearb. mehrerer Verträge: Anlegen
	ICLEMC02	ICLE_START	 1000		   80		Bearb. mehrerer Verträge: Ändern
	ICLEMC03	ICLE_START	 1000		   80		Bearb. mehrerer Verträge: Anzeigen
	ICLET01	ICLE_START	 1000		   80		Fallbündel:  Anlegen
	ICLET02	ICLE_START	 1000		   80		Fallbündel:  Ändern
	ICLET03	ICLE_START	 1000		   80		Fallbündel:  Anzeigen
	ICLEUSR	SAPLICL_EVT_BDT_APPL	 0000		   08		Benutzereinstellungen pflegen
	ICLEVCT	ICLE_CUST_VCT	 1000		   80		Schadenbünde-Cust: Bildkonfiguration
	ICLEWM	ICLEWM	 0100		   00		Arbeitsmenü Schadenbündel
	ICLEWM104	BUSVIEWS	 1000		   80		BDT-ICLE: Bildkonfiguration
	ICLEWM20	BUSVIEWS	 1000		   80		BDT ICLE: BDT-Suchhilfe
	ICLEXPERT	RICL_CLAIM_SEARCH	 1000		   80		Fallsuche
	ICLEXPERT_OLD	ICL_START	 1000		   80		Fallsuche
	ICLE_EVENT	ICLE_VIEWS_TBZ1A	 1000		   80		GP-Zeitpunkte
	ICLE_EVENTS	ICLE_VIEWS_TBZ1A	 1000		   80		GP-Zeitpunkte
	ICLE_NR	SAPMSNUM	 0100		   02		Nummernkreispflege: ICL_EVENT
	ICLE_TOUCH_MASS	SAPLFKKAKTIV2	 0999		   00		Massenverarb. für das Fallbündel
	ICLFNOL01	ICL_FNOL_START	 1000		   80		Schadenmeldung anlegen
	ICLFNOL03	ICL_FNOL_START	 1000		   80		Schadenmeldung ansehen
	ICLFNOL2CLAIM	ICL_FNOL2CLAIM	 1000		   80		Überführung Schadenmeldung > Schaden
	ICLFNOLSAP1	ICL_FNOL_START	 1000		   80		Schadenmeldung von SAP User
	ICLFNOLSAP3	ICL_FNOL_START	 1000		   80		Schadenmeldung von SAP User anzeigen
	ICLIBNR01	ICL_IBNRQUART_AGING	 1000		   80		Berechnung suppl. Reserven
	ICLIBNR840		 0000		   02		Reservegruppe / Indikative
	ICLIBNR841		 0000		   02		Reservegruppe / Indikative
	ICLIBNR843		 0000		   02		Gruppe von Reservegruppen
	ICLIBNR848		 0000		   02		Reservegruppe / Indikative
	ICLIBNR849		 0000		   02		Reservegruppe / Indikative
	ICLIBNR850	SAPLICL_IBNR	 0100		   00		Selektionsscreen  Reservenallokation
	ICLIBNR851	SAPLICL_IBNR	 0200		   00		Selektionsscreen  Reservenallokation
	ICLIBNR852		 0000		   02		Verlust/Kosten-Verhaeltnis
	ICLIBNR860		 0000		   02		ResGr  -> Version
	ICLIBNR861		 0000		   02		Reservegruppe definieren
	ICLIBNR861_HEALTH		 0000		   02		Reservegruppe definieren
	ICLIBNR862		 0000		   02		Reservegruppentyp
	ICLIBNR863		 0000		   02		Reservegruppe definieren
	ICLIBNR865		 0000		   02		Kostenberechnungsregel
	ICLIBNR867		 0000		   02		Reservegruppencluster
	ICLIBNR867_HEALTH		 0000		   02		Reservegruppencluster
	ICLIBNR867_X		 0000		   02		Reservegruppencluster
	ICLIBNR869		 0000		   02		Versionen f Reservegruppencl def
	ICLIBNR873		 0000		   02		Verfahrensreihenfolge bearbeiten
	ICLIBNRCLASS	ICL_IBNRQUART_CLASS	 1000		   80		Berechnung suppl. Reserven
	ICLIBNRCOMP	ICL_IBNR_COMP	 1000		   80		Vergleich zweier IBNR Versionen
	ICLIBNRDIRECT	SAPLICL_IBNR	 0101		   00		Selektion: direkte IBNR Resevierung
	ICLIBNREDITRESULT	ICL_IBNR_RESULT_EDIT	 1000		   80		IBNR Reservenbestimmung
	ICLIBNREDITSTATISTIC	ICL_IBNR_STATISTIC_EDIT	 1000		   80		IBNR Reservenbestimmung
	ICLIBNRLE	ICL_IBNRQUART_LE	 1000		   80		Berechnung suppl. Reserven
	ICLIBNRPROCESS	ICL_IBNR_PROCESS	 1000		   80		IBNR Reservenbestimmung
	ICLIBNRPROCESSHEALTH	ICL_IBNR_PROCESS_HEALTH	 1000		   80		IBNR Reservenbestimmung
	ICLIBNRRESLOT	ICL_IBNR_RESERVE2LOT	 1000		   80		IBNR Reservenbestimmung
	ICLIMG	RICL_CLAIM_START_CUSTOMIZING	 1000		   80		Direkter Absprung in das FS-CM IMG
	ICLINS01	BUSSTART	 1000		   80		Versicherungsunternehmen anlegen
	ICLINS02	BUSSTART	 1000		   80		Versicherungsunternehmen ändern
	ICLINS03	BUSSTART	 1000		   80		Versicherungsunternehmen anzeigen
	ICLINVMASS01	ICL_START	 1000		   80		Stapelerfassung Rechnung
	ICLINVNOT01	ICL_START	 1000		   80		Einzelerfassung Rechnung
	ICLINVSG01	ICL_START	 1000		   80		Stapelerfassung Rechnung
	ICLL_MASS_PROCESSING	SAPLFKKAKTIV2	 0999		   00		Massenverarbeitung für ICLL-Objekte
	ICLMYCLAIMS	ICL_START	 1000		   80		Schadensachbearbeiter: Meine Schäden
	ICLNOT01	ICL_START	 1000		   80		Schaden anlegen (Erfassungsmodus)
	ICLNOT02	ICL_START	 1000		   80		Schaden ändern (Erfassungsmodus)
	ICLNOT03	ICL_START	 1000		   80		Schaden anzeigen (Erfassungsmodus)
	ICLNOTE1	ICL_START	 1000		   80		Notiz anlegen (Übersicht-Modus)
	ICLNT01	ICL_FNOL_START	 1000		   80		ICL FNOL: Create
	ICLNT02	BUSSTART	 1000		   80		ICL FNOL: Change
	ICLNT03	ICL_FNOL_START	 1000		   80		ICL FNOL: Display
	ICLNWM	MENUICLNWM	 1000		   01		IS-CM: Schadenmeldung: Dialog
	ICLN_NR	SAPMSNUM	 0100		   02		Nummernkreispflege: ICL_NOTICE
	ICLOPENACT	ICL_START	 1000		   80		Schadensachbearbeiter:OffeneAufgaben
	ICLOVER03	ICL_START	 1000		   80		Schaden anzeigen (Übersicht-Modus)
	ICLPARTWCDI	RICL_ICLPARTWC_DI	 1000		   80		DI für WCOMP Partner
	ICLPAY01	ICL_START	 1000		   80		Zahlung anlegen (Übersicht-Modus)
	ICLPAY03	ICL_START	 1000		   80		Zahlung freigeben (Übersicht-Modus)
	ICLPAYAUTH	RICL_AUTHORIZATION_I_ICL_AGRP	 1000		   80		Anzeige der Zahlungsberechtigungen
	ICLPCTOAPP	ICL_FRONTEND_TO_APPSERV	 1000		   80		Datei von Frontend zum App.server
	ICLPICUPLOAD	ICL_PICTURE_UPLOAD	 0000		   80		Bilddateien hochladen und speichern
	ICLPOLDISP	ICL_POLICIES_DISPLAY	 1000		   80		Anzeige allder Policen in ICLCLAIM
	ICLQCL01	ICL_START	 1000		   80		Schnellschaden anlegen
	ICLQCL02	ICL_START	 1000		   80		Schnellschaden ändern
	ICLQCL03	ICL_START	 1000		   80		Schnellschaden anzeigen
	ICLRBPOM01	OM_START_NF	 1000		   80		RBP-OM Zuordnungsdaten anlegen
	ICLRBPOM02	OM_START_NF	 1000		   80		RBP-OM Zuordnungsdaten ändern
	ICLRBPOM03	OM_START_NF	 1000		   80		RBP-OM Zuordnungsdaten anzeigen
	ICLREASSIGN	ICL_START	 1000		   80		Zahlung umbuchen (Übersicht-Modus)
	ICLRES02	ICL_START	 1000		   80		Reserve ändern (Übersicht-Modus)
	ICLRIDATA	ICL_RIDATA_UI	 1000		   80		Daten an RI melden
	ICLRPDMNT	SAPLFKKAKTIV2	 0999		   00		Wiederkehrnde  Zhlng
	ICLR_NR	SAPMSNUM	 0100		   02		Nummernkreispflege: ICL_RESLOT
	ICLSALV01	ICL_START	 1000		   80		Provenue anlegen (Übersicht-Modus)
	ICLSCDISP		 0000		   02		Leistungskataloge anzeigen
	ICLSCEXPERT	ICLSC_START	 1000		   80		Leistungskatalog Suche
	ICLSCT01	ICLSC_START	 1000		   80		Katalogposition anlegen
	ICLSCT02	ICLSC_START	 1000		   80		Katalogposition ändern
	ICLSCT03	ICLSC_START	 1000		   80		Katalogposition anzeigen
	ICLSCWM	ICLSCWM	 0100		   00		Arbeitsmenü FS-CM Leistungskataloge
	ICLSCWM1	BUSVIEWS	 1000		   80		BDT ICLB: Anwendungen
	ICLSCWM10	BUSVIEWS	 1000		   80		BDT ICLB: Matchcodes
	ICLSCWM100	BUSVIEWS	 1000		   80		BDT ICLB: Feldmod. je Aktivitätstyp
	ICLSCWM102	BUSVIEWS	 1000		   80		BDT ICLB: Berechtigungsarten
	ICLSCWM103	BUSVIEWS	 1000		   80		BDT ICLB: Feldgrp. für Berechtigung
	ICLSCWM104	BUSVIEWS	 1000		   80		BDT ICLB: Bildkonfiguration
	ICLSCWM11	BUSVIEWS	 1000		   80		BDT ICLB: Zuordnung Dynpro->DB-Feld
	ICLSCWM12	BUSVIEWS	 1000		   80		BDT ICLB: Feldmodifikationskriterien
	ICLSCWM15	BUSVIEWS	 1000		   80		BDT ICLB: Anwendungstransaktionen
	ICLSCWM16	BUSVIEWS	 1000		   80		BDT ICLB: Tabellen
	ICLSCWM18	BUSVIEWS	 1000		   80		BDT ICLB: Aktivitäten
	ICLSCWM2	BUSVIEWS	 1000		   80		BDT ICLB: Feldgruppen
	ICLSCWM20	BUSVIEWS	 1000		   80		BDT-Suche
	ICLSCWM23	BUSVIEWS	 1000		   80		BDT ICLB: Datensets
	ICLSCWM3	BUSVIEWS	 1000		   80		BDT ICLB: Sichten
	ICLSCWM4	BUSVIEWS	 1000		   80		BDT ICLB: Abschnitte
	ICLSCWM5	BUSVIEWS	 1000		   80		BDT ICLB: Bilder
	ICLSCWM6	BUSVIEWS	 1000		   80		BDT ICLB: Bildfolgen
	ICLSCWM7	BUSVIEWS	 1000		   80		BDT ICLB: Zeitpunkte
	ICLSCWM8	BUSVIEWS	 1000		   80		BDT ICLB: CUA-Standardfunktionen
	ICLSCWM9	BUSVIEWS	 1000		   80		BDT ICLB: CUA-Zusatzfunktionen
	ICLSUP800		 0000		   02		ResGr  -> Version
	ICLSUP801		 0000		   02		Reservegruppe / Indikative
	ICLSUP802		 0000		   02		Reservegruppe  / Methode
	ICLSUP803		 0000		   02		Methode anlegen / aendern
	ICLSUP804	ICL_SUP_CALC	 1000		   80		Berechnung suppl. Reserven
	ICLSUP805		 0000		   02		Anwendungsmethode anlegen / aendern
	ICLSUP806		 0000		   02		Reservegruppe  -> Anwendungsmethode
	ICLSUP807	ICL_SUP_APPL	 1000		   80		Anwendung suppl. Reserven
	ICLSUP808	ICL_SUP_COMP	 1000		   80		Vergleich zweier Reservenechnungen
	ICLSUP809	ICL_SUP_SUPRES_TO_RESLOT	 1000		   80		Berechnung suppl. Reserven
	ICLSUP814		 0000		   02		ResGr  -> Version
	ICLSUP820		 0000		   02		Produktgruppe
	ICLSUP821		 0000		   02		Branchegruppe
	ICLSUP822		 0000		   02		Suppl. Reserven: Deckung
	ICLSUP823		 0000		   02		Gesetzlicher Bundesstaat
	ICLSUP824		 0000		   02		Regionalbuero
	ICLSUP825		 0000		   02		Buchungskreis
	ICLSUP826		 0000		   02		Buchungskreis
	ICLSUP827		 0000		   02		Buchungskreis
	ICLSUP860		 0000		   02		ResGr  -> Version
	ICLSUPPL01		 0000		   02		Bewertungskriterien definieren
	ICLSUPPL02		 0000		   02		Bewertungskriterien auswaehlen
	ICLTASKNAV	ICL_TASK_NAVIGATION	 1000		   80		Fall ändern (Aufgabennavigation)
	ICLTOUCH	RICL_TOUCH_CLAIMS	 1000		   80		ICLTOUCH
	ICLTREX	RICL_CLAIM_SEARCH_TREX	 1000		   80		Fallsuche mittels Suchmaschine
	ICLUL_NR	SAPMSNUM	 0100		   02		Nummernkreispflege: ICL_ULAEDB
	ICLUSR	SAPLICL_BDT_APPL	 0000		   08		Benutzereinstellungen pflegen
	ICLVCT	ICL_CUST_VCT	 1000		   80		Schaden-Cust: Bildkonfiguration
	ICLVEHCATALOGUPLOAD	ICL_VEHCATALOG_UPLOAD	 1000		   80		Katalogimport für Beschädigungstyp
	ICLWC01	ICLSC_START	 1000		   80		Katalogposition anlegen
	ICLWC02	ICLSC_START	 1000		   80		Katalogposition ändern
	ICLWC03	ICLSC_START	 1000		   80		Katalogposition anzeigen
	ICLWCRWB	RICL_WCOMP_RWB_OVERVIEW2	 1000		   80		WCOMP Rules Update Workbench
	ICLWM	ICLWM	 0100		   00		Arbeitsmenü IS-CM
	ICLWM1	BUSVIEWS	 1000		   80		BDT ICL: Anwendungen
	ICLWM10	BUSVIEWS	 1000		   80		BDT-FNOL: Matchcodes
	ICLWM100	ICL_TB105_1234	 1000		   80		BDT-FNOL: Feldmodifik. (Aktivität)
	ICLWM101	BUSVIEWS	 1000		   80		BDT-FNOL: Feldmodifik. (Rolle)
	ICLWM102	BUSVIEWS	 1000		   80		BDT-FNOL: Authorisierung
	ICLWM103	BUSVIEWS	 1000		   80		BDT-FNOL: Feldgruppen (Authorisier.)
	ICLWM104	BUSVIEWS	 1000		   80		BDT-FNOL: Bildkonfiguration
	ICLWM107	BUSVIEWS	 1000		   80		Verwendungsnachweis: Sichten
	ICLWM11	BUSVIEWS	 1000		   80		BDT-FNOL: Zuo.DynpFeld->DBFeld
	ICLWM12	BUSVIEWS	 1000		   80		BDT-FNOL: Feldmodifikationskriterien
	ICLWM13	BUSVIEWS	 1000		   80		BDT-FNOL: Rollen
	ICLWM14	BUSVIEWS	 1000		   80		BDT-FNOL: Rollentypen
	ICLWM15	BUSVIEWS	 1000		   80		BDT ICL: Anwendungstransaktionen
	ICLWM16	BUSVIEWS	 1000		   80		BDT-FNOL: Tabellen
	ICLWM18	BUSVIEWS	 1000		   80		BDT-FNOL: Aktivitäten
	ICLWM2	BUSVIEWS	 1000		   80		BDT ICL: Feldgruppen
	ICLWM20	BUSVIEWS	 1000		   80		BDT ICL: BDT-Suchhilfe
	ICLWM22	BUSVIEWS	 1000		   80		Verwendungsnachweis
	ICLWM23	BUSVIEWS	 1000		   80		BDT ICL: Datensets
	ICLWM3	BUSVIEWS	 1000		   80		BDT ICL: Sichten
	ICLWM4	BUSVIEWS	 1000		   80		BDT ICL: Abschnitt
	ICLWM5	BUSVIEWS	 1000		   80		BDT ICL: Bilder
	ICLWM6	BUSVIEWS	 1000		   80		BDT ICL: Bildfolgen
	ICLWM7	BUSVIEWS	 1000		   80		BDT-FNOL: Zeitpunkte
	ICLWM8	BUSVIEWS	 1000		   80		BDT-FNOL: GUI-Standardfunktionen
	ICLWM9	BUSVIEWS	 1000		   80		BDT-FNOL: GUI-Zusatzfunktionen
	ICLWM_MINI_BD	BUSVIEWS	 1000		   80		ICL: GP Suchhilfe Adressabhängig
	ICLWM_MINI_BD1	BUSVIEWS	 1000		   80		ICL: Adressabhängige Anwendung
	ICLWM_MINI_BD2	BUSVIEWS	 1000		   80		ICL: Addressabhängige Feldgruppe
	ICLWM_MINI_BD3	BUSVIEWS	 1000		   80		ICL: Adressabhängige Sichten
	ICLWM_MINI_BP	BUSVIEWS	 1000		   80		ICL: GP Suchhilfe Adressunabhängig
	ICLWM_MINI_BP1	BUSVIEWS	 1000		   80		ICL: Adressunabhängig Anwendung
	ICLWM_MINI_BP2	BUSVIEWS	 1000		   80		ICL: Adressunabhängige Feldgruppe
	ICLWM_MINI_BP3	BUSVIEWS	 1000		   80		ICL: Adressunabhängige Sichten
	ICLWWW01	ICL_START	 1000		   80		Schaden anlegen (WWW-Modus)
	ICLWWW02	ICL_START	 1000		   80		Schaden anzeigen (WWW-Modus)
	ICLWWW03	ICL_START	 1000		   80		Schaden ändern (WWW-Modus)
	ICLWWW09	ICL_START	 1000		   80		Fallstatus anzeigen (Kundensicht)
	ICLX_CLAIM_GUID	ICLX_CLAIM_DISPLAY_WITH_GUIDS	 1000		   80		Anzeigen der GUIDs zu einem Fall
	ICLX_CLAIM_SEARCH	ICLX_CLAIM_QUERY	 1000		   80		Claims Fassade: Fallsuche
	ICL_ACCOUNT_MAINTAIN	ICL_ACCOUNT_MAINTAIN	 1000		   80		Aufruf FKK_ACCOUNT_MAINTAIN
	ICL_ARCHCCEVT_DISPL	ICL_ARCHCCEVT_DISPLAY	 1000		   80		Fallbündelanzeige
	ICL_ARCHCLAIM_DISPL	ICL_ARCHCLAIM_DISPLAY	 1000		   80		Anzeigen archivierter Fälle
	ICL_ARCHSC_DISPL	ICL_ARCHSC_DISPLAY	 1000		   80		Archivtn. Leistungskatalog anzeigen
	ICL_BAPI_SMOD_EDIT		 0000		   02		Anlegen/ändern CI-Incl. für Kontier.
	ICL_BP	RICL_SHOW_BP	 1000		   80		Geschäftspartner bearbeiten
	ICL_BPCALL	RICL_BPCALL	 1000		   80		Geschäftspartneraufruf
	ICL_BRF_AC	ICL_BRF_ACTIONS	 1000		   80		Definition von BRF-Aktionen
	ICL_BRF_EV	ICL_BRF_EVENT	 1000		   80		Definition von BRF-Ereignissen
	ICL_BRF_EX	ICL_BRF_EXPRESSION	 1000		   80		Definition von BRF-Ausdrücken
	ICL_BRF_RL	ICL_BRF_RULES	 1000		   80		Definition von BRF-Ausdrücken
	ICL_BRF_RL_SHOW	RICL_BRF_SHOW_RULES	 1000		   80		Anzeige aller ICL Regelzeilen
	ICL_BRF_RS	ICL_BRF_RULESETS	 1000		   80		Definition von Regelsätzen
	ICL_CASE_RESERVE2LOT	ICL_CF_CASE_RESERVE2LOT	 1000		   80		Aufruf ICL_CF_CASE_RESERVE2LOT
	ICL_CAT2	SAPLICL_CAT2	 0200		   00		BBP fuer Claim
	ICL_CHEAT_SHEET	RICL_CLAIM_CHEAT_SHEET	 1000		   80		Fall Spickzettel anzeigen
	ICL_CI_SUPRES_MODIFY		 0000		   02		Anl./änd.Incl. CI_ICLSUPRESERVE_COLL
	ICL_CLAIM_PORTAL02	ICL_CHANGE_CLAIM_PORTAL	 1000		   80		'Fall ändern' (fürs Portal)
	ICL_CMC_EV_CR		 0000		   02		FS-CM: BTE (Publish & Subscribe)
